time,battery_state,rrp,export_kw,import_kw,grid_import_kwh,grid_export_kwh,cumulative_cost,cumulative_revenue,cumulative_profit
1/01/2025 7:05,12.102,-24.72,1.092,0,0,0,3.62315034,8.02E-05,-3.6230701
1/01/2025 7:10,12.203,-21.03,1.212,0,0,0,3.62315034,8.02E-05,-3.6230701
1/01/2025 7:15,12.316,-29.27,1.356,0,0,0,3.62315034,8.02E-05,-3.6230701
1/01/2025 7:20,13.236,-29.46,1.2,0.096,0.928,0,3.696041956,8.02E-05,-3.695961716
1/01/2025 7:25,14.156,-29.85,1.032,0.168,0.934,0,3.769040594,8.02E-05,-3.768960354
1/01/2025 7:30,14.293,-30.4,1.644,0,0,0,3.769040594,8.02E-05,-3.768960354
1/01/2025 7:35,15.213,-25.62,1.032,0.036,0.923,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 7:40,15.376,-30.57,1.956,0,0,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 7:45,15.52,-31.34,1.728,0,0,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 7:50,15.685,-31.37,1.98,0,0,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 7:55,15.864,-31.01,2.148,0,0,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 8:00,16.013,-30.32,1.788,0,0,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 8:05,16.027,-27.32,0.168,0,0,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 8:10,16.147,-30.18,1.44,0,0,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 8:15,16.35,20.28,2.436,0,0,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 8:20,16.424,20.29,0.888,0,0,0,3.845083795,8.02E-05,-3.845003555
1/01/2025 8:25,17.344,-26.45,0.132,1.092,1.011,0,3.927537922,8.02E-05,-3.927457682
1/01/2025 8:30,18.264,32.72,0,2.976,1.168,0,4.091907058,8.02E-05,-4.091826818
1/01/2025 8:35,19.184,-23.43,0,3.792,1.236,0,4.19644423,8.02E-05,-4.19636399
1/01/2025 8:40,20,-23.31,0,2.772,1.047,0,4.285121989,8.02E-05,-4.285041749
1/01/2025 8:45,20,-32.95,0,2.652,0.221,0,4.301709586,8.02E-05,-4.301629346
1/01/2025 8:50,20,-32.01,0,1.632,0.136,0,4.312045178,8.02E-05,-4.311964938
1/01/2025 8:55,20,-31.26,0,1.74,0.145,0,4.323173493,8.02E-05,-4.323093253
1/01/2025 9:00,20,-33,0,1.368,0.114,0,4.331724291,8.02E-05,-4.331644051
1/01/2025 9:05,20,-33,0,1.332,0.111,0,4.340050068,8.02E-05,-4.339969828
1/01/2025 9:10,20,-33,0,1.38,0.115,0,4.348675873,8.02E-05,-4.348595633
1/01/2025 9:15,20,-35.14,0,1.236,0.103,0,4.356181174,8.02E-05,-4.356100934
1/01/2025 9:20,20,-33,0,1.224,0.102,0,4.363831888,8.02E-05,-4.363751648
1/01/2025 9:25,20,-33,0,1.188,0.099,0,4.371257581,8.02E-05,-4.371177341
1/01/2025 9:30,20,-32.56,2.4,0.336,0.028,0,4.373370097,8.02E-05,-4.373289857
1/01/2025 9:35,20,-33,3.72,0,0,0.31,4.373370097,-0.01014976,-4.383519857
1/01/2025 9:40,20,-33.37,3.78,0,0,0.315,4.373370097,-0.02066131,-4.394031407
1/01/2025 9:45,20,-33,3.756,0,0,0.313,4.373370097,-0.03099031,-4.404360407
1/01/2025 9:50,20,-31.6,3.84,0,0,0.32,4.373370097,-0.04110231,-4.414472407
1/01/2025 9:55,20,-32.32,3.516,0,0,0.293,4.373370097,-0.05057207,-4.423942167
1/01/2025 10:00,20,-33,3.924,0,0,0.327,4.373370097,-0.06136307,-4.434733167
1/01/2025 10:05,20,-33,4.116,0,0,0.343,4.373370097,-0.07268207,-4.446052167
1/01/2025 10:10,20,-34.04,4.128,0,0,0.344,4.373370097,-0.08439183,-4.457761927
1/01/2025 10:15,20,-33,4.14,0,0,0.345,4.373370097,-0.09577683,-4.469146927
1/01/2025 10:20,20,-34.46,4.2,0,0,0.35,4.373370097,-0.10783783,-4.481207927
1/01/2025 10:25,20,-34.74,4.26,0,0,0.355,4.373370097,-0.12017053,-4.493540627
1/01/2025 10:30,20,-36.22,4.272,0,0,0.356,4.373370097,-0.13306485,-4.506434947
1/01/2025 10:35,20,-35.15,4.284,0,0,0.357,4.373370097,-0.1456134,-4.518983497
1/01/2025 10:40,20,-35.32,4.272,0,0,0.356,4.373370097,-0.15818732,-4.531557417
1/01/2025 10:45,20,-34.11,4.38,0,0,0.365,4.373370097,-0.17063747,-4.544007567
1/01/2025 10:50,20,-33,4.368,0,0,0.364,4.373370097,-0.18264947,-4.556019567
1/01/2025 10:55,20,-32.54,4.464,0,0,0.372,4.373370097,-0.19475435,-4.568124447
1/01/2025 11:00,20,-33,4.452,0,0,0.371,4.373370097,-0.20699735,-4.580367447
1/01/2025 11:05,20,-33,4.524,0,0,0.377,4.373370097,-0.21943835,-4.592808447
1/01/2025 11:10,20,-32.16,4.596,0,0,0.383,4.373370097,-0.23175563,-4.605125727
1/01/2025 11:15,20,-31.8,4.692,0,0,0.391,4.373370097,-0.24418943,-4.617559527
1/01/2025 11:20,20,-31.63,4.68,0,0,0.39,4.373370097,-0.25652513,-4.629895227
1/01/2025 11:25,20,-31.6,4.644,0,0,0.387,4.373370097,-0.26875433,-4.642124427
1/01/2025 11:30,20,-31.58,4.668,0,0,0.389,4.373370097,-0.28103895,-4.654409047
1/01/2025 11:35,20,-31.96,4.788,0,0,0.399,4.373370097,-0.29379099,-4.667161087
1/01/2025 11:40,20,-31.81,4.788,0,0,0.399,4.373370097,-0.30648318,-4.679853277
1/01/2025 11:45,20,-31.13,4.476,0,0,0.373,4.373370097,-0.31809467,-4.691464767
1/01/2025 11:50,20,-31.75,4.464,0,0,0.372,4.373370097,-0.32990567,-4.703275767
1/01/2025 11:55,20,-31.95,4.608,0,0,0.384,4.373370097,-0.34217447,-4.715544567
1/01/2025 12:00,20,-31.18,4.224,0,0,0.352,4.373370097,-0.35314983,-4.726519927
1/01/2025 12:05,20,-30.33,4.308,0,0,0.359,4.373370097,-0.3640383,-4.737408397
1/01/2025 12:10,20,-9.42,4.092,0,0,0.341,4.373370097,-0.36725052,-4.740620617
1/01/2025 12:15,20,-30.43,4.128,0,0,0.344,4.373370097,-0.37771844,-4.751088537
1/01/2025 12:20,20,35.42,4.164,0,0,0.347,4.373370097,-0.3654277,-4.738797797
1/01/2025 12:25,20,40,4.152,0,0,0.346,4.373370097,-0.3515877,-4.724957797
1/01/2025 12:30,20,43.51,4.548,0,0,0.379,4.373370097,-0.33509741,-4.708467507
1/01/2025 12:35,20,19.98,4.62,0,0,0.385,4.373370097,-0.32740511,-4.700775207
1/01/2025 12:40,20,-30.62,4.836,0,0,0.403,4.373370097,-0.33974497,-4.713115067
1/01/2025 12:45,20,-30.63,4.836,0,0,0.403,4.373370097,-0.35208886,-4.725458957
1/01/2025 12:50,20,-30,4.68,0,0,0.39,4.373370097,-0.36378886,-4.737158957
1/01/2025 12:55,20,1,4.704,0,0,0.392,4.373370097,-0.36339686,-4.736766957
1/01/2025 13:00,20,-21.42,4.62,0,0,0.385,4.373370097,-0.37164356,-4.745013657
1/01/2025 13:05,20,-29.93,4.56,0,0,0.38,4.373370097,-0.38301696,-4.756387057
1/01/2025 13:10,20,-30.26,4.452,0,0,0.371,4.373370097,-0.39424342,-4.767613517
1/01/2025 13:15,20,1,4.512,0,0,0.376,4.373370097,-0.39386742,-4.767237517
1/01/2025 13:20,20,78.49,4.548,0,0,0.379,4.373370097,-0.36411971,-4.737489807
1/01/2025 13:25,20,53.03,0.516,0,0,0.043,4.373370097,-0.36183942,-4.735209517
1/01/2025 13:30,20,74.71,0.012,0.096,0.007,0,4.374649116,-0.36183942,-4.736488536
1/01/2025 13:35,20,95.12,0,0.288,0.024,0,4.379524164,-0.36183942,-4.741363584
1/01/2025 13:40,20,107.95,0,0.288,0.024,0,4.384707132,-0.36183942,-4.746546552
1/01/2025 13:45,20,4.92,0,0.372,0.031,0,4.388207869,-0.36183942,-4.750047289
1/01/2025 13:50,20,73.97,0,0.336,0.028,0,4.393303225,-0.36183942,-4.755142645
1/01/2025 13:55,20,84.29,0,0.24,0.02,0,4.397149165,-0.36183942,-4.758988585
1/01/2025 14:00,20,85,0,0.348,0.029,0,4.402746368,-0.36183942,-4.764585788
1/01/2025 14:05,20,108.51,0,0.456,0.038,0,4.410974014,-0.36183942,-4.772813434
1/01/2025 14:10,20,93.63,0,0.54,0.045,0,4.420047679,-0.36183942,-4.781887099
1/01/2025 14:15,20,57.01,0,0.84,0.07,0,4.431598869,-0.36183942,-4.793438289
1/01/2025 14:20,20,51.77,0,0.552,0.046,0,4.438948611,-0.36183942,-4.800788031
1/01/2025 14:25,20,67.69,0,0.528,0.044,0,4.446679279,-0.36183942,-4.808518699
1/01/2025 14:30,20,50.77,0,0.528,0.044,0,4.453665467,-0.36183942,-4.815504887
1/01/2025 14:35,20,79.23,0,0.72,0.06,0,4.464899687,-0.36183942,-4.826739107
1/01/2025 14:40,20,79.54,0,0.624,0.052,0,4.474652131,-0.36183942,-4.836491551
1/01/2025 14:45,20,85,0,0.828,0.069,0,4.487969614,-0.36183942,-4.849809034
1/01/2025 14:50,20,82.1,0,0.756,0.063,0,4.499946355,-0.36183942,-4.861785775
1/01/2025 14:55,20,108.44,0,1.152,0.096,0,4.520725267,-0.36183942,-4.882564687
1/01/2025 15:00,20,108.86,0,2.304,0.192,0,4.562363731,-0.36183942,-4.924203151
1/01/2025 15:05,20,97.02,0,1.992,0.166,0,4.596398213,-0.36183942,-4.958237633
1/01/2025 15:10,20,87.5,0,1.368,0.114,0,4.618686011,-0.36183942,-4.980525431
1/01/2025 15:15,20,97.69,0,1.344,0.112,0,4.641724075,-0.36183942,-5.003563495
1/01/2025 15:20,20,87.5,0,2.484,0.207,0,4.682194024,-0.36183942,-5.044033444
1/01/2025 15:25,20,87.5,0,2.892,0.241,0,4.729311211,-0.36183942,-5.091150631
1/01/2025 15:30,20,80.6,0,2.7,0.225,0,4.771747786,-0.36183942,-5.133587206
1/01/2025 15:35,20,92.07,0,2.184,0.182,0,4.8081618,-0.36183942,-5.17000122
1/01/2025 15:40,20,91.02,0,1.896,0.158,0,4.839608066,-0.36183942,-5.201447486
1/01/2025 15:45,20,76.84,0,2.328,0.194,0,4.875468384,-0.36183942,-5.237307804
1/01/2025 15:50,20,87.5,0,2.796,0.233,0,4.921021515,-0.36183942,-5.282860935
1/01/2025 15:55,20,89.89,0,2.76,0.23,0,4.966537825,-0.36183942,-5.328377245
1/01/2025 16:00,19.08,130.01,0,2.4,0,0.72,4.966537825,-0.26823222,-5.234770045
1/01/2025 16:05,19.08,105.74,0,1.776,0.148,0,4.998172381,-0.26823222,-5.266404601
1/01/2025 16:10,19.08,92.29,0,2.856,0.238,0,5.045843067,-0.26823222,-5.314075287
1/01/2025 16:15,18.16,130.01,0,2.544,0,0.708,5.045843067,-0.17618514,-5.222028207
1/01/2025 16:20,18.16,91.96,0,2.64,0.22,0,5.089835807,-0.17618514,-5.266020947
1/01/2025 16:25,18.16,91.39,0,2.292,0.191,0,5.127920634,-0.17618514,-5.304105774
1/01/2025 16:30,18.16,100.01,0,2.388,0.199,0,5.169316017,-0.17618514,-5.345501157
1/01/2025 16:35,17.24,152.92,0,2.7,0,0.695,5.169316017,-0.06990574,-5.239221757
1/01/2025 16:40,17.24,104.5,0,2.892,0.241,0,5.220530204,-0.06990574,-5.290435944
1/01/2025 16:45,16.32,129.53,0,3.192,0,0.654,5.220530204,0.01480688,-5.205723324
1/01/2025 16:50,16.32,100.01,0,3.384,0.282,0,5.279190998,0.01480688,-5.264384118
1/01/2025 16:55,16.32,102.02,0,3.348,0.279,0,5.337788531,0.01480688,-5.322981651
1/01/2025 17:00,15.4,130.01,0,3.312,0,0.644,5.337788531,0.09853332,-5.239255211
1/01/2025 17:05,15.4,102.02,0,3.492,0.291,0,5.398906388,0.09853332,-5.300373068
1/01/2025 17:10,15.4,99.59,0,3.744,0.312,0,5.463676652,0.09853332,-5.365143332
1/01/2025 17:15,15.4,92.57,0,3.816,0.318,0,5.527460138,0.09853332,-5.428926818
1/01/2025 17:20,15.4,100.01,0,3.792,0.316,0,5.59319351,0.09853332,-5.49466019
1/01/2025 17:25,15.4,107.32,0,3.9,0.325,0,5.663174785,0.09853332,-5.564641465
1/01/2025 17:30,15.4,106.42,0,4.152,0.346,0,5.737366527,0.09853332,-5.638833207
1/01/2025 17:35,15.4,86.58,0,4.236,0.353,0,5.806055738,0.09853332,-5.707522418
1/01/2025 17:40,15.4,104.45,0,4.164,0.347,0,5.879778317,0.09853332,-5.781244997
1/01/2025 17:45,15.4,95.71,0,4.308,0.359,0,5.95291272,0.09853332,-5.8543794
1/01/2025 17:50,14.48,132.64,0,4.428,0,0.551,5.95291272,0.17161796,-5.78129476
1/01/2025 17:55,14.48,104.59,0,4.56,0.38,0,6.03369958,0.17161796,-5.86208162
1/01/2025 18:00,14.48,121.24,0,4.584,0.382,0,6.121271934,0.17161796,-5.949653974
1/01/2025 18:05,14.48,82.57,0,4.548,0.379,0,6.193500617,0.17161796,-6.021882657
1/01/2025 18:10,13.56,130.91,0,4.992,0,0.504,6.193500617,0.2375966,-5.955904017
1/01/2025 18:15,13.56,111.95,0,7.224,0.602,0,6.325914731,0.2375966,-6.088318131
1/01/2025 18:20,12.64,128.74,0,5.88,0,0.43,6.325914731,0.2929548,-6.032959931
1/01/2025 18:25,11.72,135.98,0,5.388,0,0.471,6.325914731,0.35700138,-5.968913351
1/01/2025 18:30,10.8,163.17,0,7.056,0,0.332,6.325914731,0.41117382,-5.914740911
1/01/2025 18:35,10.8,123.44,0,7.44,0.62,0,6.469411871,0.41117382,-6.058238051
1/01/2025 18:40,9.88,192.27,0,7.092,0,0.329,6.469411871,0.47443065,-5.994981221
1/01/2025 18:45,8.96,211.36,0,6.792,0,0.354,6.469411871,0.54925209,-5.920159781
1/01/2025 18:50,8.04,144.95,0,6.384,0,0.388,6.469411871,0.60549269,-5.863919181
1/01/2025 18:55,7.12,192.26,0,6.612,0,0.369,6.469411871,0.67643663,-5.792975241
1/01/2025 19:00,6.2,160.16,0,5.568,0,0.456,6.469411871,0.74946959,-5.719942281
1/01/2025 19:05,5.28,163.16,0,5.568,0,0.456,6.469411871,0.82387055,-5.645541321
1/01/2025 19:10,4.36,141.84,0,5.592,0,0.454,6.469411871,0.88826591,-5.581145961
1/01/2025 19:15,3.44,134.84,0,2.256,0,0.732,6.469411871,0.98696879,-5.482443081
1/01/2025 19:20,3.44,89.72,0,0.408,0.034,0,6.476134589,0.98696879,-5.489165799
1/01/2025 19:25,3.44,97.74,0,0.492,0.041,0,6.484570216,0.98696879,-5.497601426
1/01/2025 19:30,3.44,83.06,0,0.48,0.04,0,6.492212896,0.98696879,-5.505244106
1/01/2025 19:35,3.44,81.4,0,0.372,0.031,0,6.498084513,0.98696879,-5.511115723
1/01/2025 19:40,3.44,90.03,0,0.348,0.029,0,6.503827586,0.98696879,-5.516858796
1/01/2025 19:45,3.44,81.71,0,0.456,0.038,0,6.511036832,0.98696879,-5.524068042
1/01/2025 19:50,3.44,110.97,0,0.48,0.04,0,6.519795912,0.98696879,-5.532827122
1/01/2025 19:55,3.44,90.42,0,0.372,0.031,0,6.525947149,0.98696879,-5.538978359
1/01/2025 20:00,3.44,75.1,0,0.348,0.029,0,6.531257252,0.98696879,-5.544288462
1/01/2025 20:05,3.44,107.7,0,0.444,0.037,0,6.539238411,0.98696879,-5.552269621
1/01/2025 20:10,3.44,95.84,0,0.432,0.036,0,6.546576903,0.98696879,-5.559608113
1/01/2025 20:15,3.44,81.27,0,0.42,0.035,0,6.553201598,0.98696879,-5.566232808
1/01/2025 20:20,3.44,77.87,0,0.36,0.03,0,6.558777908,0.98696879,-5.571809118
1/01/2025 20:25,3.44,83.03,0,0.42,0.035,0,6.565464203,0.98696879,-5.578495413
1/01/2025 20:30,3.44,77.91,0,0.324,0.027,0,6.570483962,0.98696879,-5.583515172
1/01/2025 20:35,3.44,71.39,0,0.372,0.031,0,6.576045269,0.98696879,-5.589076479
1/01/2025 20:40,3.44,75.13,0,0.276,0.023,0,6.58025742,0.98696879,-5.59328863
1/01/2025 20:45,3.44,78.82,0,0.288,0.024,0,6.584741268,0.98696879,-5.597772478
1/01/2025 20:50,4.36,67,0,0.216,0.938,0,6.748897834,0.98696879,-5.761929044
1/01/2025 20:55,4.36,68.46,0,0.252,0.021,0,6.752603641,0.98696879,-5.765634851
1/01/2025 21:00,4.36,68.7,0,0.42,0.035,0,6.758788386,0.98696879,-5.771819596
1/01/2025 21:05,4.36,99.66,0,0.504,0.042,0,6.7675104,0.98696879,-5.78054161
1/01/2025 21:10,4.36,102.32,0,0.432,0.036,0,6.775082172,0.98696879,-5.788113382
1/01/2025 21:15,4.36,100.98,0,0.492,0.041,0,6.783650639,0.98696879,-5.796681849
1/01/2025 21:20,4.36,87.68,0,0.348,0.029,0,6.789325562,0.98696879,-5.802356772
1/01/2025 21:25,4.36,84.81,0,0.288,0.024,0,6.79395317,0.98696879,-5.80698438
1/01/2025 21:30,4.36,69.1,0,0.252,0.021,0,6.797672417,0.98696879,-5.810703627
1/01/2025 21:35,4.36,85.19,0,0.276,0.023,0,6.802115948,0.98696879,-5.815147158
1/01/2025 21:40,4.36,100.74,0,0.324,0.027,0,6.807752117,0.98696879,-5.820783327
1/01/2025 21:45,4.36,83.94,0,0.384,0.032,0,6.813894421,0.98696879,-5.826925631
1/01/2025 21:50,4.36,81.7,0,0.24,0.02,0,6.817688561,0.98696879,-5.830719771
1/01/2025 21:55,5.28,67.06,0,0.24,0.94,0,6.982251541,0.98696879,-5.995282751
1/01/2025 22:00,6.2,67.46,0,0.3,0.945,0,7.148067856,0.98696879,-6.161099066
1/01/2025 22:05,7.12,64.91,0,0.384,0.952,0,7.31268484,0.98696879,-6.32571605
1/01/2025 22:10,6.2,1510,0,0.252,0,0.899,7.31268484,2.34445879,-4.96822605
1/01/2025 22:15,6.2,78.72,0,0.228,0.019,0,7.316232653,2.34445879,-4.971773863
1/01/2025 22:20,6.2,120.12,0,0.252,0.021,0,7.32102332,2.34445879,-4.97656453
1/01/2025 22:25,6.2,115.97,0,0.384,0.032,0,7.328190584,2.34445879,-4.983731794
1/01/2025 22:30,6.2,113.32,0,0.3,0.025,0,7.333723759,2.34445879,-4.989264969
1/01/2025 22:35,6.2,93.14,0,3.06,0.255,0,7.385016244,2.34445879,-5.040557454
1/01/2025 22:40,6.2,106.36,0,4.44,0.37,0,7.464332034,2.34445879,-5.119873244
1/01/2025 22:45,6.2,79.11,0,4.704,0.392,0,7.537681898,2.34445879,-5.193223108
1/01/2025 22:50,6.2,90.99,0,4.704,0.392,0,7.615688722,2.34445879,-5.271229932
1/01/2025 22:55,6.2,86.41,0,4.644,0.387,0,7.690928101,2.34445879,-5.346469311
1/01/2025 23:00,6.2,71.48,0,4.62,0.385,0,7.760030596,2.34445879,-5.415571806
1/01/2025 23:05,6.2,93.55,0,4.644,0.387,0,7.838033155,2.34445879,-5.493574365
1/01/2025 23:10,5.28,143.93,0,4.632,0,0.534,7.838033155,2.42131741,-5.416715745
1/01/2025 23:15,5.28,99.68,0,4.596,0.383,0,7.917577276,2.42131741,-5.496259866
1/01/2025 23:20,5.28,98.23,0,4.548,0.379,0,7.995741099,2.42131741,-5.574423689
1/01/2025 23:25,5.28,102.71,0,4.548,0.379,0,8.075602842,2.42131741,-5.654285432
1/01/2025 23:30,5.28,93.92,0,4.572,0.381,0,8.152537029,2.42131741,-5.731219619
1/01/2025 23:35,5.28,86.04,0,4.596,0.383,0,8.22685703,2.42131741,-5.80553962
1/01/2025 23:40,5.28,93.92,0,4.584,0.382,0,8.303993144,2.42131741,-5.882675734
1/01/2025 23:45,5.28,83.4,0,4.572,0.381,0,8.376919211,2.42131741,-5.955601801
1/01/2025 23:50,5.28,93.81,0,4.536,0.378,0,8.453206037,2.42131741,-6.031888627
1/01/2025 23:55,5.28,93.14,0,4.608,0.384,0,8.530446485,2.42131741,-6.109129075
2/01/2025 0:00,5.28,88.79,0,4.62,0.385,0,8.60621333,2.42131741,-6.18489592
2/01/2025 0:05,5.28,90.34,0,4.548,0.379,0,8.681386843,2.42131741,-6.260069433
2/01/2025 0:10,5.28,93.14,0,1.236,0.103,0,8.702104984,2.42131741,-6.280787574
2/01/2025 0:15,5.28,82.99,0,0.24,0.02,0,8.705924924,2.42131741,-6.284607514
2/01/2025 0:20,5.28,83.92,0,0.324,0.027,0,8.711106953,2.42131741,-6.289789543
2/01/2025 0:25,5.28,85.89,0,0.324,0.027,0,8.716342172,2.42131741,-6.295024762
2/01/2025 0:30,5.28,76,0,0.216,0.018,0,8.719654298,2.42131741,-6.298336888
2/01/2025 0:35,5.28,76,0,0.204,0.017,0,8.722782417,2.42131741,-6.301465007
2/01/2025 0:40,5.28,82.99,0,0.288,0.024,0,8.727366345,2.42131741,-6.306048935
2/01/2025 0:45,5.28,76,0,0.372,0.031,0,8.733070562,2.42131741,-6.311753152
2/01/2025 0:50,5.28,76,0,0.228,0.019,0,8.736566695,2.42131741,-6.315249285
2/01/2025 0:55,5.28,76,0,0.216,0.018,0,8.739878821,2.42131741,-6.318561411
2/01/2025 1:00,5.28,76,0,0.216,0.018,0,8.743190947,2.42131741,-6.321873537
2/01/2025 1:05,5.28,77.71,0,0.372,0.031,0,8.748948174,2.42131741,-6.327630764
2/01/2025 1:10,5.28,77.23,0,0.276,0.023,0,8.753208625,2.42131741,-6.331891215
2/01/2025 1:15,5.28,85,0,0.204,0.017,0,8.756489744,2.42131741,-6.335172334
2/01/2025 1:20,5.28,85,0,0.216,0.018,0,8.75996387,2.42131741,-6.33864646
2/01/2025 1:25,5.28,76.72,0,0.3,0.025,0,8.764582045,2.42131741,-6.343264635
2/01/2025 1:30,5.28,76.72,0,0.312,0.026,0,8.769384947,2.42131741,-6.348067537
2/01/2025 1:35,5.28,79.1,0,0.24,0.02,0,8.773127087,2.42131741,-6.351809677
2/01/2025 1:40,5.28,76.72,0,0.204,0.017,0,8.776267446,2.42131741,-6.354950036
2/01/2025 1:45,5.28,76.72,0,0.216,0.018,0,8.779592532,2.42131741,-6.358275122
2/01/2025 1:50,5.28,76.72,0,0.348,0.029,0,8.784949615,2.42131741,-6.363632205
2/01/2025 1:55,5.28,75.9,0,0.288,0.024,0,8.789363383,2.42131741,-6.368045973
2/01/2025 2:00,5.28,75.9,0,0.204,0.017,0,8.792489802,2.42131741,-6.371172392
2/01/2025 2:05,5.28,75.9,0,0.204,0.017,0,8.795616221,2.42131741,-6.374298811
2/01/2025 2:10,5.28,76,0,0.312,0.026,0,8.800400403,2.42131741,-6.379082993
2/01/2025 2:15,5.28,76,0,0.288,0.024,0,8.804816571,2.42131741,-6.383499161
2/01/2025 2:20,5.28,76,0,0.252,0.021,0,8.808680718,2.42131741,-6.387363308
2/01/2025 2:25,5.28,76,0,0.204,0.017,0,8.811808837,2.42131741,-6.390491427
2/01/2025 2:30,5.28,76,0,0.276,0.023,0,8.816040998,2.42131741,-6.394723588
2/01/2025 2:35,5.28,76,0,0.276,0.023,0,8.820273159,2.42131741,-6.398955749
2/01/2025 2:40,5.28,76,0,0.3,0.025,0,8.824873334,2.42131741,-6.403555924
2/01/2025 2:45,5.28,76,0,0.216,0.018,0,8.82818546,2.42131741,-6.40686805
2/01/2025 2:50,5.28,76,0,0.24,0.02,0,8.8318656,2.42131741,-6.41054819
2/01/2025 2:55,5.28,76,0,0.252,0.021,0,8.835729747,2.42131741,-6.414412337
2/01/2025 3:00,5.28,76,0,0.288,0.024,0,8.840145915,2.42131741,-6.418828505
2/01/2025 3:05,5.28,76,0,0.276,0.023,0,8.844378076,2.42131741,-6.423060666
2/01/2025 3:10,5.28,76,0,0.216,0.018,0,8.847690202,2.42131741,-6.426372792
2/01/2025 3:15,5.28,76,0,0.276,0.023,0,8.851922363,2.42131741,-6.430604953
2/01/2025 3:20,5.28,76,0,0.252,0.021,0,8.85578651,2.42131741,-6.4344691
2/01/2025 3:25,5.28,76,0,0.3,0.025,0,8.860386685,2.42131741,-6.439069275
2/01/2025 3:30,5.28,76,0,0.312,0.026,0,8.865170867,2.42131741,-6.443853457
2/01/2025 3:35,5.28,76,0,0.324,0.027,0,8.870139056,2.42131741,-6.448821646
2/01/2025 3:40,5.28,76,0,0.276,0.023,0,8.874371217,2.42131741,-6.453053807
2/01/2025 3:45,5.28,76,0,0.36,0.03,0,8.879891427,2.42131741,-6.458574017
2/01/2025 3:50,5.28,76,0,0.396,0.033,0,8.885963658,2.42131741,-6.464646248
2/01/2025 3:55,5.28,76,0,0.348,0.029,0,8.891299861,2.42131741,-6.469982451
2/01/2025 4:00,5.28,76,0,0.312,0.026,0,8.896084043,2.42131741,-6.474766633
2/01/2025 4:05,5.28,76,0,0.264,0.022,0,8.900132197,2.42131741,-6.478814787
2/01/2025 4:10,5.28,76,0,0.336,0.028,0,8.905284393,2.42131741,-6.483966983
2/01/2025 4:15,5.28,75.9,0,0.312,0.026,0,8.910065975,2.42131741,-6.488748565
2/01/2025 4:20,5.28,76,0,0.3,0.025,0,8.91466615,2.42131741,-6.49334874
2/01/2025 4:25,5.28,75.9,0,0.276,0.023,0,8.918896011,2.42131741,-6.497578601
2/01/2025 4:30,5.28,75.9,0,0.3,0.025,0,8.923493686,2.42131741,-6.502176276
2/01/2025 4:35,5.28,75.9,0,0.336,0.028,0,8.928643082,2.42131741,-6.507325672
2/01/2025 4:40,5.28,76,0,0.276,0.023,0,8.932875243,2.42131741,-6.511557833
2/01/2025 4:45,5.28,68.96,0,0.324,0.027,0,8.937653352,2.42131741,-6.516335942
2/01/2025 4:50,5.28,69.62,0,0.252,0.021,0,8.941383519,2.42131741,-6.520066109
2/01/2025 4:55,5.28,76,0,0.324,0.027,0,8.946351708,2.42131741,-6.525034298
2/01/2025 5:00,5.28,76,0,1.896,0.158,0,8.975424814,2.42131741,-6.554107404
2/01/2025 5:05,5.28,68.96,0,0.576,0.048,0,8.98391923,2.42131741,-6.56260182
2/01/2025 5:10,5.28,76,0,0.456,0.038,0,8.990911496,2.42131741,-6.569594086
2/01/2025 5:15,5.28,76,0,0.42,0.035,0,8.997351741,2.42131741,-6.576034331
2/01/2025 5:20,5.28,76.72,0,0.468,0.039,0,9.004556094,2.42131741,-6.583238684
2/01/2025 5:25,5.28,76.72,0,0.408,0.034,0,9.010836812,2.42131741,-6.589519402
2/01/2025 5:30,5.28,75.9,0,0.348,0.029,0,9.016170115,2.42131741,-6.594852705
2/01/2025 5:35,5.28,75.9,0,0.264,0.022,0,9.020216069,2.42131741,-6.598898659
2/01/2025 5:40,5.28,75.9,0,0.312,0.026,0,9.024997651,2.42131741,-6.603680241
2/01/2025 5:45,6.2,56.98,0,0.324,0.947,0,9.18124034,2.42131741,-6.75992293
2/01/2025 5:50,7.12,56.52,0,0.192,0.936,0,9.335237612,2.42131741,-6.913920202
2/01/2025 5:55,8.04,10.68,0,0.288,0.944,0,9.44727814,2.42131741,-7.02596073
2/01/2025 6:00,8.96,0.53,0,0.192,0.936,0,9.548868772,2.42131741,-7.127551362
2/01/2025 6:05,9.88,10.65,0,0.168,0.934,0,9.65969441,2.42131741,-7.238377
2/01/2025 6:10,10.8,10.65,0.132,0.12,0.93,0,9.77004542,2.42131741,-7.34872801
2/01/2025 6:15,11.72,-15,0.072,0.264,0.942,0,9.857658014,2.42131741,-7.436340604
2/01/2025 6:20,12.64,-4.59,0,0.336,0.948,0,9.95569733,2.42131741,-7.53437992
2/01/2025 6:25,13.56,-20.55,0,0.768,0.984,0,10.04175502,2.42131741,-7.620437608
