SETTLEMENTDATE,TOTALDEMAND,RRP
15/12/2024 17:30,10479.8,224.03
15/12/2024 17:35,10492.24,287.21
15/12/2024 17:40,10403.87,298.97
15/12/2024 17:45,10455.67,299.98
15/12/2024 17:50,10435.46,299.99
15/12/2024 17:55,10534.59,299.99
15/12/2024 18:00,10400.52,299.99
15/12/2024 18:05,10375.67,295.09
15/12/2024 18:10,10368.41,291.79
15/12/2024 18:15,10417.93,287.82
15/12/2024 18:20,10419.28,290.47
15/12/2024 18:25,10421.03,299.99
15/12/2024 18:30,10389.99,299.99
15/12/2024 18:35,10368.18,299.99
15/12/2024 18:40,10311.7,299.99
15/12/2024 18:45,10319.26,299.99
15/12/2024 18:50,10333.56,299.99
15/12/2024 18:55,10326.92,299.99
15/12/2024 19:00,10254.84,299.99
15/12/2024 19:05,10221.93,299.99
15/12/2024 19:10,10213.32,299.99
15/12/2024 19:15,10225.88,299.99
15/12/2024 19:20,10181.65,299.99
15/12/2024 19:25,10138.12,299.99
15/12/2024 19:30,10101.26,299.99
15/12/2024 19:35,9917.42,298.65
15/12/2024 19:40,10012.13,299.99
15/12/2024 19:45,9945.86,290.31
15/12/2024 19:50,9952.6,284.96
15/12/2024 19:55,9882.92,284.1
15/12/2024 20:00,9882.03,257.57
15/12/2024 20:05,9888.15,266.07
15/12/2024 20:10,9809.48,258.31
15/12/2024 20:15,9789.65,244.23
15/12/2024 20:20,9729.81,235.07
15/12/2024 20:25,9604.4,227.98
15/12/2024 20:30,9563.57,203.26
15/12/2024 20:35,9473.52,218.3
15/12/2024 20:40,9465.88,205.98
15/12/2024 20:45,9377.56,172.65
15/12/2024 20:50,9279.72,169.96
15/12/2024 20:55,9288.88,159.98
15/12/2024 21:00,9258.18,157.11
15/12/2024 21:05,9124.68,156.29
15/12/2024 21:10,9203.25,183.61
15/12/2024 21:15,9032.68,189.69
15/12/2024 21:20,9096.92,191.61
15/12/2024 21:25,9015.42,194.89
15/12/2024 21:30,9037.44,176.14
15/12/2024 21:35,8971.15,179.34
15/12/2024 21:40,8933.03,176.38
15/12/2024 21:45,8767.33,165.67
15/12/2024 21:50,8751.42,149.96
15/12/2024 21:55,8773.41,149.96
15/12/2024 22:00,8690.44,149.96
15/12/2024 22:05,8619.09,149.97
15/12/2024 22:10,8578.93,147.46
15/12/2024 22:15,8516.71,149.97
15/12/2024 22:20,8454.81,149.97
15/12/2024 22:25,8400.46,149.97
15/12/2024 22:30,8350.25,152.05
15/12/2024 22:35,8203.26,149.69
15/12/2024 22:40,8194.03,140.53
15/12/2024 22:45,8223.26,149.97
15/12/2024 22:50,8135.44,104.96
15/12/2024 22:55,8094.74,112.56
15/12/2024 23:00,7974.52,91.34
15/12/2024 23:05,7963.32,96.77
15/12/2024 23:10,7978.82,100.97
15/12/2024 23:15,7952.95,112.8
15/12/2024 23:20,7911.72,108.89
15/12/2024 23:25,7839.12,104.5
15/12/2024 23:30,7868.27,104.5
15/12/2024 23:35,7787.47,116.11
15/12/2024 23:40,7675.1,104.98
15/12/2024 23:45,7668.22,100.29
15/12/2024 23:50,7687.08,105.15
15/12/2024 23:55,7640.93,99.77
16/12/2024 0:00,7567.15,85.64
16/12/2024 0:05,7568.1,105.18
16/12/2024 0:10,7559.13,104.4
16/12/2024 0:15,7539.21,104.5
16/12/2024 0:20,7461.71,104.97
16/12/2024 0:25,7338.68,117.84
16/12/2024 0:30,7268.47,85.0
16/12/2024 0:35,7268.85,110.78
16/12/2024 0:40,7204.96,116.29
16/12/2024 0:45,7136.0,91.69
16/12/2024 0:50,7231.62,149.97
16/12/2024 0:55,7216.45,93.19
16/12/2024 1:00,7213.47,77.22
16/12/2024 1:05,7140.14,87.5
16/12/2024 1:10,7187.59,87.5
16/12/2024 1:15,7190.97,149.97
16/12/2024 1:20,7155.14,87.5
16/12/2024 1:25,7027.76,85.08
16/12/2024 1:30,7053.79,87.5
16/12/2024 1:35,6976.18,76.0
16/12/2024 1:40,6994.97,149.97
16/12/2024 1:45,6954.27,87.5
16/12/2024 1:50,6922.99,90.89
16/12/2024 1:55,6925.11,90.89
16/12/2024 2:00,6936.81,84.94
16/12/2024 2:05,6925.16,87.5
16/12/2024 2:10,6967.04,105.93
16/12/2024 2:15,6892.43,96.63
16/12/2024 2:20,6855.0,98.65
16/12/2024 2:25,6863.23,96.4
16/12/2024 2:30,6872.9,96.47
16/12/2024 2:35,6916.69,106.29
16/12/2024 2:40,6907.89,106.29
16/12/2024 2:45,6853.93,105.98
16/12/2024 2:50,6885.45,112.73
16/12/2024 2:55,6892.01,133.54
16/12/2024 3:00,6892.27,106.09
16/12/2024 3:05,6878.76,115.89
16/12/2024 3:10,6860.79,87.5
16/12/2024 3:15,6826.59,87.5
16/12/2024 3:20,6862.11,96.31
16/12/2024 3:25,6859.77,105.74
16/12/2024 3:30,6934.94,106.69
16/12/2024 3:35,6846.66,86.84
16/12/2024 3:40,6942.45,96.88
16/12/2024 3:45,6921.87,87.41
16/12/2024 3:50,6932.22,96.22
16/12/2024 3:55,6955.42,133.35
16/12/2024 4:00,6918.27,133.44
16/12/2024 4:05,6959.89,106.62
16/12/2024 4:10,7013.28,149.97
16/12/2024 4:15,7123.99,108.89
16/12/2024 4:20,7132.65,115.36
16/12/2024 4:25,7188.48,134.68
16/12/2024 4:30,7132.04,106.18
16/12/2024 4:35,7126.81,108.89
16/12/2024 4:40,7234.93,149.97
16/12/2024 4:45,7255.06,108.89
16/12/2024 4:50,7306.82,106.32
16/12/2024 4:55,7340.08,127.35
16/12/2024 5:00,7383.49,149.97
16/12/2024 5:05,7375.76,149.97
16/12/2024 5:10,7470.75,198.33
16/12/2024 5:15,7546.86,135.68
16/12/2024 5:20,7633.24,177.72
16/12/2024 5:25,7588.47,149.97
16/12/2024 5:30,7652.32,136.62
16/12/2024 5:35,7706.91,149.97
16/12/2024 5:40,7694.56,88.21
16/12/2024 5:45,7739.85,98.44
16/12/2024 5:50,7752.55,68.29
16/12/2024 5:55,7766.58,52.03
16/12/2024 6:00,7779.68,76.0
16/12/2024 6:05,7759.7,75.8
16/12/2024 6:10,7835.66,71.6
16/12/2024 6:15,7900.72,76.0
16/12/2024 6:20,7953.39,51.34
16/12/2024 6:25,7947.8,41.45
16/12/2024 6:30,8002.68,57.01
16/12/2024 6:35,7983.81,57.01
16/12/2024 6:40,8068.87,79.71
16/12/2024 6:45,8075.98,76.0
16/12/2024 6:50,8122.12,57.01
16/12/2024 6:55,8141.21,76.0
16/12/2024 7:00,8062.79,52.65
16/12/2024 7:05,8136.7,80.44
16/12/2024 7:10,8336.0,104.5
16/12/2024 7:15,8352.08,81.62
16/12/2024 7:20,8344.22,80.61
16/12/2024 7:25,8226.65,74.46
16/12/2024 7:30,8252.46,76.0
16/12/2024 7:35,8172.04,76.72
16/12/2024 7:40,8159.4,112.08
16/12/2024 7:45,8127.67,108.89
16/12/2024 7:50,8109.64,110.9
16/12/2024 7:55,8034.64,105.74
16/12/2024 8:00,8027.38,108.89
16/12/2024 8:05,8008.34,149.98
16/12/2024 8:10,8035.41,181.76
16/12/2024 8:15,7911.92,148.0
16/12/2024 8:20,7931.59,146.14
16/12/2024 8:25,7875.85,81.3
16/12/2024 8:30,7827.59,93.54
16/12/2024 8:35,7868.57,148.0
16/12/2024 8:40,7794.84,55.6
16/12/2024 8:45,7761.78,78.82
16/12/2024 8:50,7655.66,146.11
16/12/2024 8:55,7571.48,77.79
16/12/2024 9:00,7604.83,78.76
16/12/2024 9:05,7638.31,72.13
16/12/2024 9:10,7697.97,80.24
16/12/2024 9:15,7764.65,81.44
16/12/2024 9:20,7694.5,84.08
16/12/2024 9:25,7618.38,80.53
16/12/2024 9:30,7512.58,63.98
16/12/2024 9:35,7626.12,74.39
16/12/2024 9:40,7569.08,74.21
16/12/2024 9:45,7496.83,81.54
16/12/2024 9:50,7431.46,81.6
16/12/2024 9:55,7472.94,81.09
16/12/2024 10:00,7488.77,105.74
16/12/2024 10:05,7449.78,83.15
16/12/2024 10:10,7576.66,83.64
16/12/2024 10:15,7476.67,76.2
16/12/2024 10:20,7450.85,75.69
16/12/2024 10:25,7629.17,98.6
16/12/2024 10:30,7566.31,75.29
16/12/2024 10:35,7625.86,89.39
16/12/2024 10:40,7596.83,56.78
16/12/2024 10:45,7643.99,78.89
16/12/2024 10:50,7714.44,92.32
16/12/2024 10:55,7628.92,80.46
16/12/2024 11:00,7746.44,72.53
16/12/2024 11:05,7676.1,72.76
16/12/2024 11:10,7671.07,72.55
16/12/2024 11:15,7691.47,73.85
16/12/2024 11:20,7776.67,148.0
16/12/2024 11:25,7766.88,101.29
16/12/2024 11:30,7766.93,61.01
16/12/2024 11:35,7825.03,77.79
16/12/2024 11:40,7903.43,91.22
16/12/2024 11:45,8000.59,105.74
16/12/2024 11:50,7887.6,55.04
16/12/2024 11:55,8043.94,93.59
16/12/2024 12:00,8084.4,57.01
16/12/2024 12:05,8170.15,93.55
16/12/2024 12:10,8207.55,86.55
16/12/2024 12:15,8161.81,82.74
16/12/2024 12:20,8148.72,105.74
16/12/2024 12:25,8241.26,152.4
16/12/2024 12:30,8287.95,151.6
16/12/2024 12:35,8289.91,-17.35
16/12/2024 12:40,8372.01,75.8
16/12/2024 12:45,8390.89,99.86
16/12/2024 12:50,8496.91,109.98
16/12/2024 12:55,8474.56,99.67
16/12/2024 13:00,8592.19,222.31
16/12/2024 13:05,8649.94,75.8
16/12/2024 13:10,8628.15,86.93
16/12/2024 13:15,8707.96,57.01
16/12/2024 13:20,8751.54,77.69
16/12/2024 13:25,8856.64,87.11
16/12/2024 13:30,8838.27,102.71
16/12/2024 13:35,8870.11,101.71
16/12/2024 13:40,8957.86,104.73
16/12/2024 13:45,8946.11,104.78
16/12/2024 13:50,9078.4,85.0
16/12/2024 13:55,9236.44,95.4
16/12/2024 14:00,9267.79,76.33
16/12/2024 14:05,9217.44,67.44
16/12/2024 14:10,9372.12,52.06
16/12/2024 14:15,9426.18,57.12
16/12/2024 14:20,9597.26,105.81
16/12/2024 14:25,9693.89,281.62
16/12/2024 14:30,9736.83,279.43
16/12/2024 14:35,9738.54,108.57
16/12/2024 14:40,9887.08,112.11
16/12/2024 14:45,9958.68,299.99
16/12/2024 14:50,10092.24,299.99
16/12/2024 14:55,10144.17,299.99
16/12/2024 15:00,10286.18,299.99
16/12/2024 15:05,10343.74,299.99
16/12/2024 15:10,10365.43,299.68
16/12/2024 15:15,10497.02,277.56
16/12/2024 15:20,10597.08,284.07
16/12/2024 15:25,10623.46,210.27
16/12/2024 15:30,10711.47,199.99
16/12/2024 15:35,10771.31,174.56
16/12/2024 15:40,10806.64,193.79
16/12/2024 15:45,10943.11,277.23
16/12/2024 15:50,11083.31,273.08
16/12/2024 15:55,11162.22,290.23
16/12/2024 16:00,11245.11,299.99
16/12/2024 16:05,11261.2,238.67
16/12/2024 16:10,11319.67,285.12
16/12/2024 16:15,11431.52,202.91
16/12/2024 16:20,11603.8,299.99
16/12/2024 16:25,11646.53,299.99
16/12/2024 16:30,11833.61,299.99
16/12/2024 16:35,11785.39,224.79
16/12/2024 16:40,11815.79,288.28
16/12/2024 16:45,11961.04,299.99
16/12/2024 16:50,12077.34,299.99
16/12/2024 16:55,12117.99,299.99
16/12/2024 17:00,12165.17,299.99
16/12/2024 17:05,12284.05,299.99
16/12/2024 17:10,12266.45,299.99
16/12/2024 17:15,12207.88,299.99
16/12/2024 17:20,12325.98,299.99
16/12/2024 17:25,12381.71,310.56
16/12/2024 17:30,12427.78,449.99
16/12/2024 17:35,12370.28,449.99
16/12/2024 17:40,12529.07,449.99
16/12/2024 17:45,12504.04,500.05
16/12/2024 17:50,12424.77,315.52
16/12/2024 17:55,12500.72,449.99
16/12/2024 18:00,12469.26,322.76
16/12/2024 18:05,12481.32,455.72
16/12/2024 18:10,12349.41,325.28
16/12/2024 18:15,12353.87,490.59
16/12/2024 18:20,12159.78,366.46
16/12/2024 18:25,12162.31,409.97
16/12/2024 18:30,12238.19,411.28
16/12/2024 18:35,12177.8,383.86
16/12/2024 18:40,12198.39,397.43
16/12/2024 18:45,12048.34,371.74
16/12/2024 18:50,12020.52,412.91
16/12/2024 18:55,11919.09,412.88
16/12/2024 19:00,11865.38,407.04
16/12/2024 19:05,11685.48,413.87
16/12/2024 19:10,11618.97,382.04
16/12/2024 19:15,11476.19,319.6
16/12/2024 19:20,11549.25,355.63
16/12/2024 19:25,11405.7,359.04
16/12/2024 19:30,11359.92,364.92
16/12/2024 19:35,11225.75,316.51
16/12/2024 19:40,11198.7,315.01
16/12/2024 19:45,11211.54,299.99
16/12/2024 19:50,11170.92,299.99
16/12/2024 19:55,11078.96,299.99
16/12/2024 20:00,11027.77,299.99
16/12/2024 20:05,10915.17,299.99
16/12/2024 20:10,10898.38,299.99
16/12/2024 20:15,10699.28,285.84
16/12/2024 20:20,10710.86,293.41
16/12/2024 20:25,10572.61,201.21
16/12/2024 20:30,10467.48,217.37
16/12/2024 20:35,10491.42,278.05
16/12/2024 20:40,10365.4,216.9
16/12/2024 20:45,10299.89,213.13
16/12/2024 20:50,10143.8,172.62
16/12/2024 20:55,10136.83,159.61
16/12/2024 21:00,10027.7,155.99
16/12/2024 21:05,10057.74,172.07
16/12/2024 21:10,9872.12,210.25
16/12/2024 21:15,9756.96,172.56
16/12/2024 21:20,9760.91,153.75
16/12/2024 21:25,9682.08,152.18
16/12/2024 21:30,9671.38,152.11
16/12/2024 21:35,9607.63,182.0
16/12/2024 21:40,9545.2,185.2
16/12/2024 21:45,9520.19,161.57
16/12/2024 21:50,9452.35,161.64
16/12/2024 21:55,9392.47,153.68
16/12/2024 22:00,9239.35,146.28
16/12/2024 22:05,9180.87,182.76
16/12/2024 22:10,9012.25,195.26
16/12/2024 22:15,9082.0,280.02
16/12/2024 22:20,9036.08,278.93
16/12/2024 22:25,8817.97,259.46
16/12/2024 22:30,8891.3,265.13
16/12/2024 22:35,8798.72,256.77
16/12/2024 22:40,8737.54,271.61
16/12/2024 22:45,8679.93,279.2
16/12/2024 22:50,8632.91,277.02
16/12/2024 22:55,8580.56,275.8
16/12/2024 23:00,8511.44,260.96
16/12/2024 23:05,8430.01,237.21
16/12/2024 23:10,8414.09,246.95
16/12/2024 23:15,8321.71,247.26
16/12/2024 23:20,8297.63,187.35
16/12/2024 23:25,8221.61,235.72
16/12/2024 23:30,8131.92,184.16
16/12/2024 23:35,8147.06,216.38
16/12/2024 23:40,8155.43,203.05
16/12/2024 23:45,8066.61,199.51
16/12/2024 23:50,8033.3,182.55
16/12/2024 23:55,7949.93,143.52
17/12/2024 0:00,7926.54,143.76
17/12/2024 0:05,7859.32,143.63
17/12/2024 0:10,7822.84,141.1
17/12/2024 0:15,7847.14,142.36
17/12/2024 0:20,7746.72,137.88
17/12/2024 0:25,7751.24,142.41
17/12/2024 0:30,7617.55,126.12
17/12/2024 0:35,7612.65,137.0
17/12/2024 0:40,7625.49,137.27
17/12/2024 0:45,7581.87,134.08
17/12/2024 0:50,7531.92,125.99
17/12/2024 0:55,7426.79,109.77
17/12/2024 1:00,7394.12,120.57
17/12/2024 1:05,7370.62,124.68
17/12/2024 1:10,7388.54,108.89
17/12/2024 1:15,7359.41,127.38
17/12/2024 1:20,7229.59,87.5
17/12/2024 1:25,7316.86,115.89
17/12/2024 1:30,7241.45,110.99
17/12/2024 1:35,7238.86,111.01
17/12/2024 1:40,7194.11,124.68
17/12/2024 1:45,7178.66,133.53
17/12/2024 1:50,7102.76,106.27
17/12/2024 1:55,7071.28,149.98
17/12/2024 2:00,7014.9,95.14
17/12/2024 2:05,7065.8,127.8
17/12/2024 2:10,7064.0,149.98
17/12/2024 2:15,7080.79,134.42
17/12/2024 2:20,7041.45,109.24
17/12/2024 2:25,7032.41,115.1
17/12/2024 2:30,7081.11,135.17
17/12/2024 2:35,7048.08,134.38
17/12/2024 2:40,7034.99,109.74
17/12/2024 2:45,6923.65,85.0
17/12/2024 2:50,6977.2,124.68
17/12/2024 2:55,6980.7,95.57
17/12/2024 3:00,6987.03,87.5
17/12/2024 3:05,6991.79,97.34
17/12/2024 3:10,7033.43,134.4
17/12/2024 3:15,7012.01,104.76
17/12/2024 3:20,6956.8,87.5
17/12/2024 3:25,7032.42,105.74
17/12/2024 3:30,6997.9,105.74
17/12/2024 3:35,7048.39,105.74
17/12/2024 3:40,7046.66,112.73
17/12/2024 3:45,7036.92,105.74
17/12/2024 3:50,6992.9,105.74
17/12/2024 3:55,7090.7,149.98
17/12/2024 4:00,7089.84,105.74
17/12/2024 4:05,7128.1,108.91
17/12/2024 4:10,7208.96,108.91
17/12/2024 4:15,7275.53,106.06
17/12/2024 4:20,7254.08,139.21
17/12/2024 4:25,7283.1,104.5
17/12/2024 4:30,7258.41,104.5
17/12/2024 4:35,7187.6,98.66
17/12/2024 4:40,7242.48,105.74
17/12/2024 4:45,7292.45,105.74
17/12/2024 4:50,7362.69,108.91
17/12/2024 4:55,7322.77,95.19
17/12/2024 5:00,7388.21,104.5
17/12/2024 5:05,7444.14,101.55
17/12/2024 5:10,7547.97,172.76
17/12/2024 5:15,7580.89,149.98
17/12/2024 5:20,7616.33,149.98
17/12/2024 5:25,7555.6,126.53
17/12/2024 5:30,7642.82,138.38
17/12/2024 5:35,7710.28,196.72
17/12/2024 5:40,7783.44,220.0
17/12/2024 5:45,7724.99,220.0
17/12/2024 5:50,7786.15,254.89
17/12/2024 5:55,7796.95,175.29
17/12/2024 6:00,7791.33,153.92
17/12/2024 6:05,7743.37,125.26
17/12/2024 6:10,7873.81,149.98
17/12/2024 6:15,7850.47,124.38
17/12/2024 6:20,7931.93,106.2
17/12/2024 6:25,7905.59,105.61
17/12/2024 6:30,7957.36,101.13
17/12/2024 6:35,7907.2,105.74
17/12/2024 6:40,7981.25,105.74
17/12/2024 6:45,7925.74,69.23
17/12/2024 6:50,7876.6,65.71
17/12/2024 6:55,7881.83,95.31
17/12/2024 7:00,7910.98,49.47
17/12/2024 7:05,7913.83,79.68
17/12/2024 7:10,8071.9,57.01
17/12/2024 7:15,8056.74,59.62
17/12/2024 7:20,8144.25,72.88
17/12/2024 7:25,8126.45,60.0
17/12/2024 7:30,8070.12,76.72
17/12/2024 7:35,8162.76,60.0
17/12/2024 7:40,8050.58,57.01
17/12/2024 7:45,8056.45,48.25
17/12/2024 7:50,7999.8,57.01
17/12/2024 7:55,7830.33,45.19
17/12/2024 8:00,7896.36,48.37
17/12/2024 8:05,7852.62,51.19
17/12/2024 8:10,7889.08,65.25
17/12/2024 8:15,7811.15,51.37
17/12/2024 8:20,7834.45,35.88
17/12/2024 8:25,7858.54,39.7
17/12/2024 8:30,7850.1,56.98
17/12/2024 8:35,7792.84,49.87
17/12/2024 8:40,7879.33,69.66
17/12/2024 8:45,7904.87,65.25
17/12/2024 8:50,7841.28,50.57
17/12/2024 8:55,7858.83,51.54
17/12/2024 9:00,7892.99,71.48
17/12/2024 9:05,7852.65,52.68
17/12/2024 9:10,7937.07,87.5
17/12/2024 9:15,7936.73,95.07
17/12/2024 9:20,7913.52,57.01
17/12/2024 9:25,7975.21,57.01
17/12/2024 9:30,7886.58,53.46
17/12/2024 9:35,7927.18,57.01
17/12/2024 9:40,7984.95,57.01
17/12/2024 9:45,8008.06,73.04
17/12/2024 9:50,7947.16,40.33
17/12/2024 9:55,8036.84,14.36
17/12/2024 10:00,8064.88,54.27
17/12/2024 10:05,8093.35,76.2
17/12/2024 10:10,8189.92,57.01
17/12/2024 10:15,8139.62,57.01
17/12/2024 10:20,8203.51,57.01
17/12/2024 10:25,8233.53,56.98
17/12/2024 10:30,8371.79,57.24
17/12/2024 10:35,8426.97,86.23
17/12/2024 10:40,8512.03,136.61
17/12/2024 10:45,8497.66,87.5
17/12/2024 10:50,8514.81,59.63
17/12/2024 10:55,8577.43,84.51
17/12/2024 11:00,8701.73,86.0
17/12/2024 11:05,8640.29,84.99
17/12/2024 11:10,8700.57,76.72
17/12/2024 11:15,8794.59,87.5
17/12/2024 11:20,8860.91,87.5
17/12/2024 11:25,8879.86,87.5
17/12/2024 11:30,8891.34,87.5
17/12/2024 11:35,8940.81,87.5
17/12/2024 11:40,9028.33,112.13
17/12/2024 11:45,9126.74,198.79
17/12/2024 11:50,9128.39,98.9
17/12/2024 11:55,9070.81,109.74
17/12/2024 12:00,9044.92,95.54
17/12/2024 12:05,9114.71,108.91
17/12/2024 12:10,9186.36,108.89
17/12/2024 12:15,9235.04,109.24
17/12/2024 12:20,9250.01,104.5
17/12/2024 12:25,9278.73,83.71
17/12/2024 12:30,9286.23,84.33
17/12/2024 12:35,9410.29,80.86
17/12/2024 12:40,9433.04,82.79
17/12/2024 12:45,9541.83,108.91
17/12/2024 12:50,9652.56,108.91
17/12/2024 12:55,9726.74,108.89
17/12/2024 13:00,9690.26,108.89
17/12/2024 13:05,9843.12,149.98
17/12/2024 13:10,9739.76,104.5
17/12/2024 13:15,9861.27,108.91
17/12/2024 13:20,9894.55,149.98
17/12/2024 13:25,10065.14,270.28
17/12/2024 13:30,10082.72,188.36
17/12/2024 13:35,10146.83,214.28
17/12/2024 13:40,10197.09,220.0
17/12/2024 13:45,10288.92,220.0
17/12/2024 13:50,10246.84,220.0
17/12/2024 13:55,10402.86,220.0
17/12/2024 14:00,10431.71,203.12
17/12/2024 14:05,10499.34,218.0
17/12/2024 14:10,10604.4,218.0
17/12/2024 14:15,10677.94,218.1
17/12/2024 14:20,10793.92,220.0
17/12/2024 14:25,10999.49,236.94
17/12/2024 14:30,11136.19,299.99
17/12/2024 14:35,11147.23,296.71
17/12/2024 14:40,11358.46,299.99
17/12/2024 14:45,11264.27,299.99
17/12/2024 14:50,11415.24,299.98
17/12/2024 14:55,11410.87,259.7
17/12/2024 15:00,11536.89,299.99
17/12/2024 15:05,11681.02,299.99
17/12/2024 15:10,11796.92,299.99
17/12/2024 15:15,11988.96,402.39
17/12/2024 15:20,12085.08,808.69
17/12/2024 15:25,12065.75,404.76
17/12/2024 15:30,12039.62,321.1
17/12/2024 15:35,12095.47,330.88
17/12/2024 15:40,12318.37,495.48
17/12/2024 15:45,12363.34,586.8
17/12/2024 15:50,12422.07,452.61
17/12/2024 15:55,12440.73,331.18
17/12/2024 16:00,12549.72,454.97
17/12/2024 16:05,12474.45,805.13
17/12/2024 16:10,12401.79,425.23
17/12/2024 16:15,12430.58,828.62
17/12/2024 16:20,12425.93,531.64
17/12/2024 16:25,12467.79,582.51
17/12/2024 16:30,12477.48,455.2
17/12/2024 16:35,12469.8,442.5
17/12/2024 16:40,12484.38,664.05
17/12/2024 16:45,12429.61,826.26
17/12/2024 16:50,12394.37,388.59
17/12/2024 16:55,12197.53,321.35
17/12/2024 17:00,12243.78,400.71
17/12/2024 17:05,12188.27,403.62
17/12/2024 17:10,11950.21,302.09
17/12/2024 17:15,11826.52,188.55
17/12/2024 17:20,11809.86,203.03
17/12/2024 17:25,11844.07,192.49
17/12/2024 17:30,11915.33,205.89
17/12/2024 17:35,11882.26,233.53
17/12/2024 17:40,11729.77,250.02
17/12/2024 17:45,11560.04,224.98
17/12/2024 17:50,11578.4,282.09
17/12/2024 17:55,11447.12,221.73
17/12/2024 18:00,11429.36,267.56
17/12/2024 18:05,11326.47,299.99
17/12/2024 18:10,11282.48,240.64
17/12/2024 18:15,11082.53,279.99
17/12/2024 18:20,11035.22,299.99
17/12/2024 18:25,11028.0,299.99
17/12/2024 18:30,10930.56,239.97
17/12/2024 18:35,10951.35,232.36
17/12/2024 18:40,10871.41,227.54
17/12/2024 18:45,10806.8,228.69
17/12/2024 18:50,10743.58,220.0
17/12/2024 18:55,10745.26,229.37
17/12/2024 19:00,10626.3,232.58
17/12/2024 19:05,10557.89,298.49
17/12/2024 19:10,10373.91,220.0
17/12/2024 19:15,10316.18,220.0
17/12/2024 19:20,10376.98,223.7
17/12/2024 19:25,10270.64,220.0
17/12/2024 19:30,10285.29,222.87
17/12/2024 19:35,10212.42,220.0
17/12/2024 19:40,10190.3,220.0
17/12/2024 19:45,10101.23,220.0
17/12/2024 19:50,10065.58,220.0
17/12/2024 19:55,10000.0,233.4
17/12/2024 20:00,9869.48,229.28
17/12/2024 20:05,9716.25,220.0
17/12/2024 20:10,9769.22,228.75
17/12/2024 20:15,9675.92,193.01
17/12/2024 20:20,9629.11,210.0
17/12/2024 20:25,9541.52,201.03
17/12/2024 20:30,9464.44,185.74
17/12/2024 20:35,9386.97,149.98
17/12/2024 20:40,9316.01,149.96
17/12/2024 20:45,9284.43,149.96
17/12/2024 20:50,9199.34,149.96
17/12/2024 20:55,9097.71,148.0
17/12/2024 21:00,9068.0,112.9
17/12/2024 21:05,9032.43,182.92
17/12/2024 21:10,9007.53,206.03
17/12/2024 21:15,8940.93,185.63
17/12/2024 21:20,8923.86,203.99
17/12/2024 21:25,8892.61,205.39
17/12/2024 21:30,8872.45,205.64
17/12/2024 21:35,8803.25,176.99
17/12/2024 21:40,8766.12,175.2
17/12/2024 21:45,8661.04,149.98
17/12/2024 21:50,8596.58,173.25
17/12/2024 21:55,8514.85,172.64
17/12/2024 22:00,8547.84,149.98
17/12/2024 22:05,8506.73,252.53
17/12/2024 22:10,8447.02,177.16
17/12/2024 22:15,8416.24,223.18
17/12/2024 22:20,8381.63,250.32
17/12/2024 22:25,8321.04,204.2
17/12/2024 22:30,8280.96,223.12
17/12/2024 22:35,8223.68,178.2
17/12/2024 22:40,8105.62,202.33
17/12/2024 22:45,8038.97,155.13
17/12/2024 22:50,8099.9,155.32
17/12/2024 22:55,8030.02,155.03
17/12/2024 23:00,8051.44,152.89
17/12/2024 23:05,7879.5,132.8
17/12/2024 23:10,7991.96,242.97
17/12/2024 23:15,7865.6,189.1
17/12/2024 23:20,7904.02,189.19
17/12/2024 23:25,7722.47,180.77
17/12/2024 23:30,7736.96,181.89
17/12/2024 23:35,7721.88,182.99
17/12/2024 23:40,7681.21,189.46
17/12/2024 23:45,7638.81,169.36
17/12/2024 23:50,7648.03,184.62
17/12/2024 23:55,7530.08,150.44
18/12/2024 0:00,7562.38,155.99
18/12/2024 0:05,7537.42,150.49
18/12/2024 0:10,7541.5,207.7
18/12/2024 0:15,7460.29,183.43
18/12/2024 0:20,7348.9,152.97
18/12/2024 0:25,7387.63,156.95
18/12/2024 0:30,7305.38,158.29
18/12/2024 0:35,7269.12,159.61
18/12/2024 0:40,7264.42,185.57
18/12/2024 0:45,7130.42,155.94
18/12/2024 0:50,7131.25,163.12
18/12/2024 0:55,7042.75,155.82
18/12/2024 1:00,7050.54,138.88
18/12/2024 1:05,7022.91,156.53
18/12/2024 1:10,7006.94,165.53
18/12/2024 1:15,7008.28,188.6
18/12/2024 1:20,6973.29,159.23
18/12/2024 1:25,6924.42,187.49
18/12/2024 1:30,6923.29,165.66
18/12/2024 1:35,6887.74,187.67
18/12/2024 1:40,6851.72,186.4
18/12/2024 1:45,6809.99,149.98
18/12/2024 1:50,6844.35,149.98
18/12/2024 1:55,6763.99,188.03
18/12/2024 2:00,6779.27,189.44
18/12/2024 2:05,6823.26,217.45
18/12/2024 2:10,6762.35,187.53
18/12/2024 2:15,6840.62,202.17
18/12/2024 2:20,6813.51,181.29
18/12/2024 2:25,6790.64,188.62
18/12/2024 2:30,6780.35,152.74
18/12/2024 2:35,6669.31,140.05
18/12/2024 2:40,6666.73,139.24
18/12/2024 2:45,6663.64,149.98
18/12/2024 2:50,6654.97,137.97
18/12/2024 2:55,6659.73,128.66
18/12/2024 3:00,6657.95,149.98
18/12/2024 3:05,6655.58,149.98
18/12/2024 3:10,6696.13,149.98
18/12/2024 3:15,6666.65,149.98
18/12/2024 3:20,6678.3,149.98
18/12/2024 3:25,6656.3,149.98
18/12/2024 3:30,6679.07,149.98
18/12/2024 3:35,6702.3,150.26
